,country_name,locality_name,market_name,commodity_name,currency_name,market_type,unit_of_goods_measurement,price
12395,Tajikistan,Districts of Republican Subordination (DRS),Gharm,Salt,TJS,Retail,KG,1.0
12396,Tajikistan,Districts of Republican Subordination (DRS),Gharm,Sugar,TJS,Retail,KG,7.95
12397,Tajikistan,Districts of Republican Subordination (DRS),Gharm,Tea,TJS,Retail,KG,21.72
12398,Tajikistan,Districts of Republican Subordination (DRS),Gharm,Tea,TJS,Retail,KG,22.75
12399,Tajikistan,Districts of Republican Subordination (DRS),Gharm,Wheat,TJS,Retail,KG,3.3
12400,Tajikistan,Districts of Republican Subordination (DRS),Gharm,Wheat flour,TJS,Retail,KG,3.46
12401,Tajikistan,Districts of Republican Subordination (DRS),Gharm,Wheat flour,TJS,Retail,KG,3.79
12402,Tajikistan,Districts of Republican Subordination (DRS),Gharm,Wheat flour,TJS,Retail,KG,3.22
12403,Tajikistan,Khatlon,Kurgan-Tyube,Beans,TJS,Retail,KG,15.0
12404,Tajikistan,Khatlon,Kurgan-Tyube,Bread,TJS,Retail,150 G,1.5
12405,Tajikistan,Khatlon,Kurgan-Tyube,Cabbage,TJS,Retail,KG,5.0
12406,Tajikistan,Khatlon,Kurgan-Tyube,Carrots,TJS,Retail,KG,3.16
12407,Tajikistan,Khatlon,Kurgan-Tyube,Chickpeas,TJS,Retail,KG,18.0
12408,Tajikistan,Khatlon,Kurgan-Tyube,Eggs,TJS,Retail,10 pcs,8.2
12409,Tajikistan,Khatlon,Kurgan-Tyube,Maize,TJS,Retail,KG,2.5
12410,Tajikistan,Khatlon,Kurgan-Tyube,Meat,TJS,Retail,KG,35.0
12411,Tajikistan,Khatlon,Kurgan-Tyube,Meat,TJS,Retail,KG,19.0
12412,Tajikistan,Khatlon,Kurgan-Tyube,Meat,TJS,Retail,KG,35.0
12413,Tajikistan,Khatlon,Kurgan-Tyube,Milk,TJS,Retail,L,4.0
12414,Tajikistan,Khatlon,Kurgan-Tyube,Onions,TJS,Retail,KG,2.3
12415,Tajikistan,Khatlon,Kurgan-Tyube,Peas,TJS,Retail,KG,8.0
12416,Tajikistan,Khatlon,Kurgan-Tyube,Potatoes,TJS,Retail,KG,4.5
12417,Tajikistan,Khatlon,Kurgan-Tyube,Rice,TJS,Retail,KG,6.0
12418,Tajikistan,Khatlon,Kurgan-Tyube,Salt,TJS,Retail,KG,1.0
12419,Tajikistan,Khatlon,Kurgan-Tyube,Sugar,TJS,Retail,KG,7.5
12420,Tajikistan,Khatlon,Kurgan-Tyube,Tea,TJS,Retail,KG,22.0
12421,Tajikistan,Khatlon,Kurgan-Tyube,Tea,TJS,Retail,KG,23.0
12422,Tajikistan,Khatlon,Kurgan-Tyube,Wheat,TJS,Retail,KG,3.0
12423,Tajikistan,Khatlon,Kurgan-Tyube,Wheat flour,TJS,Retail,KG,3.6
12424,Tajikistan,Khatlon,Kurgan-Tyube,Wheat flour,TJS,Retail,KG,4.0
12425,Tajikistan,Khatlon,Kurgan-Tyube,Wheat flour,TJS,Retail,KG,3.0
12426,Tajikistan,Sughd,Khujand,Beans,TJS,Retail,KG,9.0
12427,Tajikistan,Sughd,Khujand,Bread,TJS,Retail,150 G,1.7
12428,Tajikistan,Sughd,Khujand,Cabbage,TJS,Retail,KG,2.2
12429,Tajikistan,Sughd,Khujand,Carrots,TJS,Retail,KG,3.0
12430,Tajikistan,Sughd,Khujand,Chickpeas,TJS,Retail,KG,15.0
12431,Tajikistan,Sughd,Khujand,Eggs,TJS,Retail,10 pcs,7.5
12432,Tajikistan,Sughd,Khujand,Maize,TJS,Retail,KG,3.0
12433,Tajikistan,Sughd,Khujand,Meat,TJS,Retail,KG,36.0
12434,Tajikistan,Sughd,Khujand,Meat,TJS,Retail,KG,16.0
12435,Tajikistan,Sughd,Khujand,Meat,TJS,Retail,KG,38.8
12436,Tajikistan,Sughd,Khujand,Milk,TJS,Retail,L,3.5
12437,Tajikistan,Sughd,Khujand,Onions,TJS,Retail,KG,2.9
12438,Tajikistan,Sughd,Khujand,Peas,TJS,Retail,KG,9.0
12439,Tajikistan,Sughd,Khujand,Potatoes,TJS,Retail,KG,4.5
12440,Tajikistan,Sughd,Khujand,Rice,TJS,Retail,KG,6.5
12441,Tajikistan,Sughd,Khujand,Salt,TJS,Retail,KG,1.0
12442,Tajikistan,Sughd,Khujand,Sugar,TJS,Retail,KG,7.5
12443,Tajikistan,Sughd,Khujand,Tea,TJS,Retail,KG,39.0
12444,Tajikistan,Sughd,Khujand,Tea,TJS,Retail,KG,34.0
12445,Tajikistan,Sughd,Khujand,Wheat,TJS,Retail,KG,2.15
12446,Tajikistan,Sughd,Khujand,Wheat flour,TJS,Retail,KG,2.96
12447,Tajikistan,Sughd,Khujand,Wheat flour,TJS,Retail,KG,3.26
12448,Tajikistan,Sughd,Khujand,Wheat flour,TJS,Retail,KG,2.96
12449,Timor-Leste,Baucau,Baucau,Beans,USD,Retail,KG,2.2
12450,Timor-Leste,Baucau,Baucau,Cassava,USD,Retail,KG,0.58
12451,Timor-Leste,Baucau,Baucau,Maize,USD,Retail,KG,0.51
12452,Timor-Leste,Baucau,Baucau,Rice,USD,Retail,KG,0.58
12453,Timor-Leste,Baucau,Baucau,Rice,USD,Retail,KG,0.98
12454,Timor-Leste,Baucau,Laga,Beans,USD,Retail,KG,1.98
12455,Timor-Leste,Baucau,Laga,Cassava,USD,Retail,KG,0.3
12456,Timor-Leste,Baucau,Laga,Maize,USD,Retail,KG,0.46
12457,Timor-Leste,Baucau,Laga,Rice,USD,Retail,KG,0.74
12458,Timor-Leste,Baucau,Laga,Rice,USD,Retail,KG,0.73
12459,Timor-Leste,Baucau,Venilale,Beans,USD,Retail,KG,2.21
12460,Timor-Leste,Baucau,Venilale,Rice,USD,Retail,KG,0.52
12461,Timor-Leste,Baucau,Venilale,Rice,USD,Retail,KG,0.99
12462,Timor-Leste,Bobonaro,Balibo,Maize,USD,Retail,KG,0.74
12463,Timor-Leste,Bobonaro,Balibo,Rice,USD,Retail,KG,0.66
12464,Timor-Leste,Bobonaro,Balibo,Rice,USD,Retail,KG,0.8
12465,Timor-Leste,Bobonaro,Cailaco,Beans,USD,Retail,KG,5.62
12466,Timor-Leste,Bobonaro,Cailaco,Maize,USD,Retail,KG,0.75
12467,Timor-Leste,Bobonaro,Cailaco,Rice,USD,Retail,KG,0.71
12468,Timor-Leste,Bobonaro,Cailaco,Rice,USD,Retail,KG,0.79
12469,Timor-Leste,Bobonaro,Maliana,Beans,USD,Retail,KG,0.56
12470,Timor-Leste,Bobonaro,Maliana,Cassava,USD,Retail,KG,0.65
12471,Timor-Leste,Bobonaro,Maliana,Maize,USD,Retail,KG,0.77
12472,Timor-Leste,Bobonaro,Maliana,Rice,USD,Retail,KG,0.64
12473,Timor-Leste,Bobonaro,Maliana,Rice,USD,Retail,KG,0.79
12474,Timor-Leste,Dili,Becora,Beans,USD,Retail,KG,3.91
12475,Timor-Leste,Dili,Becora,Cassava,USD,Retail,KG,0.39
12476,Timor-Leste,Dili,Becora,Maize,USD,Retail,KG,0.93
12477,Timor-Leste,Dili,Becora,Rice,USD,Retail,KG,0.82
12478,Timor-Leste,Dili,Becora,Rice,USD,Retail,KG,2.02
12479,Timor-Leste,Dili,Comoro,Beans,USD,Retail,KG,4.03
12480,Timor-Leste,Dili,Comoro,Cassava,USD,Retail,KG,0.64
12481,Timor-Leste,Dili,Comoro,Maize,USD,Retail,KG,0.78
12482,Timor-Leste,Dili,Comoro,Rice,USD,Retail,KG,0.68
12483,Timor-Leste,Dili,Comoro,Rice,USD,Retail,KG,1.56
12484,Timor-Leste,Dili,Dili,Eggs,USD,Retail,10 pcs,1.45
12485,Timor-Leste,Dili,Dili,Maize,USD,Retail,KG,1.5
12486,Timor-Leste,Dili,Dili,Maize flour,USD,Retail,750 G,2.625
12487,Timor-Leste,Dili,Dili,Meat,USD,Retail,KG,2.8
12488,Timor-Leste,Dili,Dili,Rice,USD,Retail,KG,1.0125
12489,Timor-Leste,Dili,Dili,Rice,USD,Retail,KG,2.0
12490,Timor-Leste,Dili,Hali-Laren,Beans,USD,Retail,KG,4.24
12491,Timor-Leste,Dili,Hali-Laren,Cassava,USD,Retail,KG,0.81
12492,Timor-Leste,Dili,Hali-Laren,Maize,USD,Retail,KG,0.69
12493,Timor-Leste,Dili,Hali-Laren,Rice,USD,Retail,KG,0.77
12494,Timor-Leste,Dili,Hali-Laren,Rice,USD,Retail,KG,1.54
12495,Timor-Leste,Oecussi,Baqui,Beans,USD,Retail,KG,3.52
12496,Timor-Leste,Oecussi,Baqui,Maize,USD,Retail,KG,0.64
12497,Timor-Leste,Oecussi,Baqui,Rice,USD,Retail,KG,0.66
12498,Timor-Leste,Oecussi,Baqui,Rice,USD,Retail,KG,0.96
12499,Timor-Leste,Oecussi,Numbey,Beans,USD,Retail,KG,2.76
12500,Timor-Leste,Oecussi,Numbey,Maize,USD,Retail,KG,1.21
12501,Timor-Leste,Oecussi,Numbey,Rice,USD,Retail,KG,0.98
12502,Timor-Leste,Oecussi,Numbey,Rice,USD,Retail,KG,0.59
12503,Timor-Leste,Oecussi,Pune,Maize,USD,Retail,KG,1.45
12504,Timor-Leste,Oecussi,Pune,Rice,USD,Retail,KG,0.67
12505,Timor-Leste,Oecussi,Pune,Rice,USD,Retail,KG,0.62
12506,Uganda,$Kween,Kapchorwa,Beans,UGX,Retail,KG,3500.0
12507,Uganda,$Kween,Kapchorwa,Cassava flour,UGX,Retail,KG,2000.0
12508,Uganda,$Kween,Kapchorwa,Maize,UGX,Retail,KG,1833.0
12509,Uganda,$Kween,Kapchorwa,Maize flour,UGX,Retail,KG,2800.0
12510,Uganda,$Kween,Kapchorwa,Millet,UGX,Retail,KG,3400.0
12511,Uganda,$Kween,Kapchorwa,Sorghum,UGX,Retail,KG,1800.0
12512,Uganda,$Kyankwanzi,Kiboga,Beans,UGX,Retail,KG,2450.0
12513,Uganda,$Kyankwanzi,Kiboga,Cassava flour,UGX,Retail,KG,1413.0
12514,Uganda,$Kyankwanzi,Kiboga,Maize,UGX,Retail,KG,725.0
12515,Uganda,$Kyankwanzi,Kiboga,Maize flour,UGX,Retail,KG,2050.0
12516,Uganda,$Kyankwanzi,Kiboga,Millet,UGX,Retail,KG,1400.0
12517,Uganda,$Kyankwanzi,Kiboga,Sorghum,UGX,Retail,KG,800.0
12518,Uganda,Gulu,Gulu,Beans,UGX,Retail,KG,3100.0
12519,Uganda,Gulu,Gulu,Cassava flour,UGX,Retail,KG,3000.0
12520,Uganda,Gulu,Gulu,Maize,UGX,Retail,KG,2000.0
12521,Uganda,Gulu,Gulu,Maize flour,UGX,Retail,KG,3000.0
12522,Uganda,Gulu,Gulu,Millet,UGX,Retail,KG,2500.0
12523,Uganda,Gulu,Gulu,Sorghum,UGX,Retail,KG,1550.0
12524,Uganda,Iganga,Iganga,Beans,UGX,Retail,KG,3700.0
12525,Uganda,Iganga,Iganga,Cassava flour,UGX,Retail,KG,1550.0
12526,Uganda,Iganga,Iganga,Maize,UGX,Retail,KG,2175.0
12527,Uganda,Iganga,Iganga,Maize flour,UGX,Retail,KG,2700.0
12528,Uganda,Iganga,Iganga,Millet,UGX,Retail,KG,3000.0
12529,Uganda,Iganga,Iganga,Sorghum,UGX,Retail,KG,1775.0
12530,Uganda,Jinja,Jinja,Beans,UGX,Retail,KG,1600.0
12531,Uganda,Jinja,Jinja,Cassava flour,UGX,Retail,KG,900.0
12532,Uganda,Jinja,Jinja,Maize,UGX,Retail,KG,600.0
12533,Uganda,Jinja,Jinja,Maize flour,UGX,Retail,KG,1400.0
12534,Uganda,Jinja,Jinja,Millet,UGX,Retail,KG,1400.0
12535,Uganda,Jinja,Jinja,Sorghum,UGX,Retail,KG,1000.0
12536,Uganda,Kampala,Owino,Beans,UGX,Retail,KG,2500.0
12537,Uganda,Kampala,Owino,Cassava flour,UGX,Retail,KG,1725.0
12538,Uganda,Kampala,Owino,Maize,UGX,Retail,KG,2117.0
12539,Uganda,Kampala,Owino,Maize flour,UGX,Retail,KG,2867.0
12540,Uganda,Kampala,Owino,Millet,UGX,Retail,KG,3134.0
12541,Uganda,Kampala,Owino,Sorghum,UGX,Retail,KG,2825.0
12542,Uganda,Lira,Lira,Beans,UGX,Retail,KG,3133.0
12543,Uganda,Lira,Lira,Cassava flour,UGX,Retail,KG,2767.0
12544,Uganda,Lira,Lira,Maize,UGX,Retail,KG,2000.0
12545,Uganda,Lira,Lira,Maize flour,UGX,Retail,KG,3100.0
12546,Uganda,Lira,Lira,Millet,UGX,Retail,KG,3333.0
12547,Uganda,Lira,Lira,Sorghum,UGX,Retail,KG,1767.0
12548,Uganda,Mbarara,Mbarara,Beans,UGX,Retail,KG,2800.0
12549,Uganda,Mbarara,Mbarara,Cassava flour,UGX,Retail,KG,2500.0
12550,Uganda,Mbarara,Mbarara,Maize,UGX,Retail,KG,1425.0
12551,Uganda,Mbarara,Mbarara,Maize flour,UGX,Retail,KG,3500.0
12552,Uganda,Mbarara,Mbarara,Millet,UGX,Retail,KG,3300.0
12553,Uganda,Mbarara,Mbarara,Sorghum,UGX,Retail,KG,3000.0
12554,Ukraine,Cherkas'ka,Cherkasy,Beetroots,UAH,Retail,KG,10.0367
12555,Ukraine,Cherkas'ka,Cherkasy,Bread,UAH,Retail,Loaf,11.94
12556,Ukraine,Cherkas'ka,Cherkasy,Bread,UAH,Retail,Loaf,12.53
12557,Ukraine,Cherkas'ka,Cherkasy,Buckwheat grits,UAH,Retail,KG,26.0967
12558,Ukraine,Cherkas'ka,Cherkasy,Butter,UAH,Retail,KG,146.1633
12559,Ukraine,Cherkas'ka,Cherkasy,Cabbage,UAH,Retail,KG,17.0467
12560,Ukraine,Cherkas'ka,Cherkasy,Carrots,UAH,Retail,KG,13.9967
12561,Ukraine,Cherkas'ka,Cherkasy,Curd,UAH,Retail,KG,97.2
12562,Ukraine,Cherkas'ka,Cherkasy,Eggs,UAH,Retail,10 pcs,12.2933
12563,Ukraine,Cherkas'ka,Cherkasy,Fat,UAH,Retail,KG,35.2333
12564,Ukraine,Cherkas'ka,Cherkasy,Meat,UAH,Retail,KG,95.0567
12565,Ukraine,Cherkas'ka,Cherkasy,Meat,UAH,Retail,KG,44.19
12566,Ukraine,Cherkas'ka,Cherkasy,Meat,UAH,Retail,KG,63.6867
12567,Ukraine,Cherkas'ka,Cherkasy,Meat,UAH,Retail,KG,87.9667
12568,Ukraine,Cherkas'ka,Cherkasy,Milk,UAH,Retail,L,17.3167
12569,Ukraine,Cherkas'ka,Cherkasy,Onions,UAH,Retail,KG,11.5633
12570,Ukraine,Cherkas'ka,Cherkasy,Pasta,UAH,Retail,KG,9.6133
12571,Ukraine,Cherkas'ka,Cherkasy,Potatoes,UAH,Retail,KG,11.6
12572,Ukraine,Cherkas'ka,Cherkasy,Rice,UAH,Retail,KG,19.06
12573,Ukraine,Cherkas'ka,Cherkasy,Sour cream,UAH,Retail,L,46.8
12574,Ukraine,Cherkas'ka,Cherkasy,Sugar,UAH,Retail,KG,16.5567
12575,Ukraine,Cherkas'ka,Cherkasy,Wheat flour,UAH,Retail,KG,9.67
12576,Ukraine,Chernihivs'ka,Chernihiv,Beetroots,UAH,Retail,KG,8.2433
12577,Ukraine,Chernihivs'ka,Chernihiv,Bread,UAH,Retail,Loaf,12.55
12578,Ukraine,Chernihivs'ka,Chernihiv,Bread,UAH,Retail,Loaf,12.91
12579,Ukraine,Chernihivs'ka,Chernihiv,Buckwheat grits,UAH,Retail,KG,25.5967
12580,Ukraine,Chernihivs'ka,Chernihiv,Butter,UAH,Retail,KG,142.98
12581,Ukraine,Chernihivs'ka,Chernihiv,Cabbage,UAH,Retail,KG,16.2067
12582,Ukraine,Chernihivs'ka,Chernihiv,Carrots,UAH,Retail,KG,14.27
12583,Ukraine,Chernihivs'ka,Chernihiv,Curd,UAH,Retail,KG,93.3367
12584,Ukraine,Chernihivs'ka,Chernihiv,Eggs,UAH,Retail,10 pcs,12.9333
12585,Ukraine,Chernihivs'ka,Chernihiv,Fat,UAH,Retail,KG,47.6067
12586,Ukraine,Chernihivs'ka,Chernihiv,Meat,UAH,Retail,KG,95.6
12587,Ukraine,Chernihivs'ka,Chernihiv,Meat,UAH,Retail,KG,45.08
12588,Ukraine,Chernihivs'ka,Chernihiv,Meat,UAH,Retail,KG,67.1167
12589,Ukraine,Chernihivs'ka,Chernihiv,Meat,UAH,Retail,KG,94.2633
12590,Ukraine,Chernihivs'ka,Chernihiv,Milk,UAH,Retail,L,18.2933
12591,Ukraine,Chernihivs'ka,Chernihiv,Onions,UAH,Retail,KG,11.5133
12592,Ukraine,Chernihivs'ka,Chernihiv,Pasta,UAH,Retail,KG,9.5
12593,Ukraine,Chernihivs'ka,Chernihiv,Potatoes,UAH,Retail,KG,11.09
12594,Ukraine,Chernihivs'ka,Chernihiv,Rice,UAH,Retail,KG,18.7867
12595,Ukraine,Chernihivs'ka,Chernihiv,Sour cream,UAH,Retail,L,45.55
12596,Ukraine,Chernihivs'ka,Chernihiv,Sugar,UAH,Retail,KG,16.4133
12597,Ukraine,Chernihivs'ka,Chernihiv,Wheat flour,UAH,Retail,KG,9.89
12598,Ukraine,Chernivets'ka,Chernivtsi,Beetroots,UAH,Retail,KG,9.7433
12599,Ukraine,Chernivets'ka,Chernivtsi,Bread,UAH,Retail,Loaf,12.95
12600,Ukraine,Chernivets'ka,Chernivtsi,Bread,UAH,Retail,Loaf,12.51
12601,Ukraine,Chernivets'ka,Chernivtsi,Buckwheat grits,UAH,Retail,KG,25.5767
12602,Ukraine,Chernivets'ka,Chernivtsi,Butter,UAH,Retail,KG,126.6233
12603,Ukraine,Chernivets'ka,Chernivtsi,Cabbage,UAH,Retail,KG,14.5733
12604,Ukraine,Chernivets'ka,Chernivtsi,Carrots,UAH,Retail,KG,13.76
12605,Ukraine,Chernivets'ka,Chernivtsi,Curd,UAH,Retail,KG,87.68
12606,Ukraine,Chernivets'ka,Chernivtsi,Eggs,UAH,Retail,10 pcs,12.51
12607,Ukraine,Chernivets'ka,Chernivtsi,Fat,UAH,Retail,KG,34.39
12608,Ukraine,Chernivets'ka,Chernivtsi,Meat,UAH,Retail,KG,111.77
12609,Ukraine,Chernivets'ka,Chernivtsi,Meat,UAH,Retail,KG,45.4467
12610,Ukraine,Chernivets'ka,Chernivtsi,Meat,UAH,Retail,KG,57.71
12611,Ukraine,Chernivets'ka,Chernivtsi,Meat,UAH,Retail,KG,94.4167
12612,Ukraine,Chernivets'ka,Chernivtsi,Milk,UAH,Retail,L,17.1833
12613,Ukraine,Chernivets'ka,Chernivtsi,Onions,UAH,Retail,KG,13.3733
12614,Ukraine,Chernivets'ka,Chernivtsi,Pasta,UAH,Retail,KG,9.8367
12615,Ukraine,Chernivets'ka,Chernivtsi,Potatoes,UAH,Retail,KG,9.0633
12616,Ukraine,Chernivets'ka,Chernivtsi,Rice,UAH,Retail,KG,19.7233
12617,Ukraine,Chernivets'ka,Chernivtsi,Sour cream,UAH,Retail,L,42.4967
12618,Ukraine,Chernivets'ka,Chernivtsi,Sugar,UAH,Retail,KG,16.3967
12619,Ukraine,Chernivets'ka,Chernivtsi,Wheat flour,UAH,Retail,KG,9.39
12620,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Beetroots,UAH,Retail,KG,8.06
12621,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Bread,UAH,Retail,Loaf,11.3867
12622,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Bread,UAH,Retail,Loaf,12.19
12623,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Buckwheat grits,UAH,Retail,KG,24.9967
12624,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Butter,UAH,Retail,KG,152.69
12625,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Cabbage,UAH,Retail,KG,15.6267
12626,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Carrots,UAH,Retail,KG,15.33
12627,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Curd,UAH,Retail,KG,90.9667
12628,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Eggs,UAH,Retail,10 pcs,12.39
12629,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Fat,UAH,Retail,KG,46.5167
12630,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Meat,UAH,Retail,KG,114.6767
12631,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Meat,UAH,Retail,KG,42.5267
12632,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Meat,UAH,Retail,KG,70.1167
12633,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Meat,UAH,Retail,KG,101.2833
12634,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Milk,UAH,Retail,L,18.6767
12635,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Onions,UAH,Retail,KG,11.7967
12636,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Pasta,UAH,Retail,KG,9.5233
12637,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Potatoes,UAH,Retail,KG,10.4867
12638,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Rice,UAH,Retail,KG,16.9767
12639,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Sour cream,UAH,Retail,L,44.48
12640,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Sugar,UAH,Retail,KG,16.3833
12641,Ukraine,Dnipropetrovs'ka,Dnipropetrovsk,Wheat flour,UAH,Retail,KG,9.7067
12642,Ukraine,Donets'ka,Donetska,Beetroots,UAH,Retail,KG,9.8967
12643,Ukraine,Donets'ka,Donetska,Bread,UAH,Retail,Loaf,14.9
12644,Ukraine,Donets'ka,Donetska,Bread,UAH,Retail,Loaf,11.82
12645,Ukraine,Donets'ka,Donetska,Buckwheat grits,UAH,Retail,KG,28.2267
12646,Ukraine,Donets'ka,Donetska,Butter,UAH,Retail,KG,148.3667
12647,Ukraine,Donets'ka,Donetska,Cabbage,UAH,Retail,KG,16.2567
12648,Ukraine,Donets'ka,Donetska,Carrots,UAH,Retail,KG,14.9367
12649,Ukraine,Donets'ka,Donetska,Curd,UAH,Retail,KG,78.69
12650,Ukraine,Donets'ka,Donetska,Eggs,UAH,Retail,10 pcs,13.3633
12651,Ukraine,Donets'ka,Donetska,Fat,UAH,Retail,KG,47.12
12652,Ukraine,Donets'ka,Donetska,Meat,UAH,Retail,KG,90.2433
12653,Ukraine,Donets'ka,Donetska,Meat,UAH,Retail,KG,43.78
12654,Ukraine,Donets'ka,Donetska,Meat,UAH,Retail,KG,69.13
12655,Ukraine,Donets'ka,Donetska,Meat,UAH,Retail,KG,91.22
12656,Ukraine,Donets'ka,Donetska,Milk,UAH,Retail,L,16.4267
12657,Ukraine,Donets'ka,Donetska,Onions,UAH,Retail,KG,12.85
12658,Ukraine,Donets'ka,Donetska,Pasta,UAH,Retail,KG,10.27
12659,Ukraine,Donets'ka,Donetska,Potatoes,UAH,Retail,KG,11.3067
12660,Ukraine,Donets'ka,Donetska,Rice,UAH,Retail,KG,18.36
12661,Ukraine,Donets'ka,Donetska,Sour cream,UAH,Retail,L,52.2433
12662,Ukraine,Donets'ka,Donetska,Sugar,UAH,Retail,KG,16.5233
12663,Ukraine,Donets'ka,Donetska,Wheat flour,UAH,Retail,KG,9.45
12664,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Beetroots,UAH,Retail,KG,8.7767
12665,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Bread,UAH,Retail,Loaf,11.78
12666,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Bread,UAH,Retail,Loaf,12.77
12667,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Buckwheat grits,UAH,Retail,KG,25.7733
12668,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Butter,UAH,Retail,KG,132.4433
12669,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Cabbage,UAH,Retail,KG,13.4767
12670,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Carrots,UAH,Retail,KG,12.5433
12671,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Curd,UAH,Retail,KG,95.36
12672,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Eggs,UAH,Retail,10 pcs,12.6
12673,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Fat,UAH,Retail,KG,40.53
12674,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Meat,UAH,Retail,KG,100.1267
12675,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Meat,UAH,Retail,KG,43.9533
12676,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Meat,UAH,Retail,KG,65.0233
12677,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Meat,UAH,Retail,KG,91.3167
12678,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Milk,UAH,Retail,L,15.84
12679,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Onions,UAH,Retail,KG,10.6533
12680,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Pasta,UAH,Retail,KG,9.56
12681,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Potatoes,UAH,Retail,KG,10.1467
12682,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Rice,UAH,Retail,KG,18.2567
12683,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Sour cream,UAH,Retail,L,42.6067
12684,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Sugar,UAH,Retail,KG,16.3667
12685,Ukraine,Ivano-frankivs'ka,Ivano-Frankivsk,Wheat flour,UAH,Retail,KG,9.6033
12686,Ukraine,Kharkivs'ka,Kharkivka,Beetroots,UAH,Retail,KG,8.1367
12687,Ukraine,Kharkivs'ka,Kharkivka,Bread,UAH,Retail,Loaf,10.4367
12688,Ukraine,Kharkivs'ka,Kharkivka,Bread,UAH,Retail,Loaf,11.51
12689,Ukraine,Kharkivs'ka,Kharkivka,Buckwheat grits,UAH,Retail,KG,25.7933
12690,Ukraine,Kharkivs'ka,Kharkivka,Butter,UAH,Retail,KG,130.11
12691,Ukraine,Kharkivs'ka,Kharkivka,Cabbage,UAH,Retail,KG,15.55
12692,Ukraine,Kharkivs'ka,Kharkivka,Carrots,UAH,Retail,KG,12.78
12693,Ukraine,Kharkivs'ka,Kharkivka,Curd,UAH,Retail,KG,99.47
12694,Ukraine,Kharkivs'ka,Kharkivka,Eggs,UAH,Retail,10 pcs,12.3367
12695,Ukraine,Kharkivs'ka,Kharkivka,Fat,UAH,Retail,KG,43.9533
12696,Ukraine,Kharkivs'ka,Kharkivka,Meat,UAH,Retail,KG,96.92
12697,Ukraine,Kharkivs'ka,Kharkivka,Meat,UAH,Retail,KG,42.85
12698,Ukraine,Kharkivs'ka,Kharkivka,Meat,UAH,Retail,KG,63.3
12699,Ukraine,Kharkivs'ka,Kharkivka,Meat,UAH,Retail,KG,93.77
12700,Ukraine,Kharkivs'ka,Kharkivka,Milk,UAH,Retail,L,16.0767
12701,Ukraine,Kharkivs'ka,Kharkivka,Onions,UAH,Retail,KG,10.89
12702,Ukraine,Kharkivs'ka,Kharkivka,Pasta,UAH,Retail,KG,9.9533
12703,Ukraine,Kharkivs'ka,Kharkivka,Potatoes,UAH,Retail,KG,10.1067
12704,Ukraine,Kharkivs'ka,Kharkivka,Rice,UAH,Retail,KG,17.7833
12705,Ukraine,Kharkivs'ka,Kharkivka,Sour cream,UAH,Retail,L,40.7367
12706,Ukraine,Kharkivs'ka,Kharkivka,Sugar,UAH,Retail,KG,16.16
