,country_name,locality_name,market_name,commodity_name,currency_name,market_type,unit_of_goods_measurement,mp_price
10709,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Cassava flour,RWF,Retail,KG,400.0
10710,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Cassava leaves,RWF,Retail,KG,500.0
10711,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Cauliflower,RWF,Retail,KG,568.75
10712,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Chili,RWF,Retail,KG,1412.5
10713,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Cucumbers,RWF,Retail,KG,300.0
10714,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Eggplants,RWF,Retail,KG,393.75
10715,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Eggs,RWF,Retail,Unit,150.0
10716,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Garlic,RWF,Retail,KG,2212.5
10717,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Groundnuts,RWF,Retail,KG,1150.0
10718,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Maize,RWF,Retail,KG,517.0
10719,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Maize flour,RWF,Retail,KG,500.0
10720,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Mangoes,RWF,Retail,KG,859.375
10721,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Meat,RWF,Retail,KG,2100.0
10722,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Meat,RWF,Retail,KG,2821.4286
10723,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Onions,RWF,Retail,KG,762.5
10724,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Onions,RWF,Retail,KG,1350.0
10725,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Oranges,RWF,Retail,KG,712.5
10726,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Papaya,RWF,Retail,KG,692.8571
10727,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Passion fruit,RWF,Retail,KG,1181.25
10728,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Peas,RWF,Retail,KG,856.25
10729,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Peppers,RWF,Retail,KG,962.5
10730,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Potatoes,RWF,Retail,KG,197.875
10731,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Rice,RWF,Retail,KG,603.125
10732,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Rice,RWF,Retail,KG,750.0
10733,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Rice,RWF,Retail,KG,650.0
10734,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Rice,RWF,Retail,KG,600.0
10735,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Sorghum flour,RWF,Retail,KG,693.75
10736,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Spinach,RWF,Retail,KG,393.75
10737,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Sweet potatoes,RWF,Retail,KG,274.375
10738,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Tomatoes,RWF,Retail,KG,900.0
10739,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Wheat flour,RWF,Retail,KG,718.75
10740,Rwanda,Kigali City/Umujyi wa Kigali,Nyamirambo,Zucchini,RWF,Retail,KG,456.25
10741,Senegal,$Kaffrine,Dioli Mandakh,Maize,XOF,Retail,KG,185.0
10742,Senegal,$Kaffrine,Dioli Mandakh,Millet,XOF,Retail,KG,152.5
10743,Senegal,$Kaffrine,Dioli Mandakh,Rice,XOF,Retail,KG,275.0
10744,Senegal,$Kaffrine,Dioli Mandakh,Sorghum,XOF,Retail,KG,145.0
10745,Senegal,$Kaffrine,Kaffrine,Maize,XOF,Retail,KG,201.0
10746,Senegal,$Kaffrine,Kaffrine,Millet,XOF,Retail,KG,200.0
10747,Senegal,$Kaffrine,Kaffrine,Rice,XOF,Retail,KG,300.0
10748,Senegal,$Kaffrine,Kaffrine,Sorghum,XOF,Retail,KG,190.0
10749,Senegal,$Kaffrine,Koungueul,Maize,XOF,Retail,KG,222.5
10750,Senegal,$Kaffrine,Koungueul,Millet,XOF,Retail,KG,210.0
10751,Senegal,$Kaffrine,Koungueul,Rice,XOF,Retail,KG,300.0
10752,Senegal,$Kaffrine,Koungueul,Sorghum,XOF,Retail,KG,255.0
10753,Senegal,$Kaffrine,Mabo,Maize,XOF,Retail,KG,200.0
10754,Senegal,$Kaffrine,Mabo,Millet,XOF,Retail,KG,200.0
10755,Senegal,$Kaffrine,Mabo,Rice,XOF,Retail,KG,300.0
10756,Senegal,$Kaffrine,Mabo,Sorghum,XOF,Retail,KG,195.0
10757,Senegal,$Kedougou,Kedougou,Maize,XOF,Retail,KG,200.0
10758,Senegal,$Kedougou,Kedougou,Maize,XOF,Retail,KG,250.0
10759,Senegal,$Kedougou,Kedougou,Millet,XOF,Retail,KG,300.0
10760,Senegal,$Kedougou,Kedougou,Rice,XOF,Retail,KG,300.0
10761,Senegal,$Kedougou,Kedougou,Sorghum,XOF,Retail,KG,300.0
10762,Senegal,$Kedougou,Mako,Maize,XOF,Retail,KG,300.0
10763,Senegal,$Kedougou,Mako,Millet,XOF,Retail,KG,300.0
10764,Senegal,$Kedougou,Mako,Rice,XOF,Retail,KG,300.0
10765,Senegal,$Kedougou,Mako,Sorghum,XOF,Retail,KG,300.0
10766,Senegal,$Kedougou,Salemata,Maize,XOF,Retail,KG,300.0
10767,Senegal,$Kedougou,Salemata,Millet,XOF,Retail,KG,275.0
10768,Senegal,$Kedougou,Salemata,Rice,XOF,Retail,KG,325.0
10769,Senegal,$Kedougou,Salemata,Sorghum,XOF,Retail,KG,300.0
10770,Senegal,$Sedhiou,Sedhiou,Maize,XOF,Retail,KG,250.0
10771,Senegal,$Sedhiou,Sedhiou,Millet,XOF,Retail,KG,250.0
10772,Senegal,$Sedhiou,Sedhiou,Rice,XOF,Retail,KG,280.0
10773,Senegal,$Sedhiou,Sedhiou,Sorghum,XOF,Retail,KG,225.0
10774,Senegal,Dakar,Castors,Maize,XOF,Retail,KG,225.0
10775,Senegal,Dakar,Castors,Maize,XOF,Retail,KG,250.0
10776,Senegal,Dakar,Castors,Millet,XOF,Retail,KG,240.0
10777,Senegal,Dakar,Castors,Rice,XOF,Retail,KG,300.0
10778,Senegal,Dakar,Castors,Sorghum,XOF,Retail,KG,250.0
10779,Senegal,Dakar,Dakar,Maize,XOF,Retail,KG,186.6667
10780,Senegal,Dakar,Dakar,Millet,XOF,Retail,KG,182.5
10781,Senegal,Dakar,Dakar,Rice,XOF,Retail,KG,302.0
10782,Senegal,Dakar,Gueule Tapee,Maize,XOF,Retail,KG,225.0
10783,Senegal,Dakar,Gueule Tapee,Maize,XOF,Retail,KG,250.0
10784,Senegal,Dakar,Gueule Tapee,Millet,XOF,Retail,KG,240.0
10785,Senegal,Dakar,Gueule Tapee,Rice,XOF,Retail,KG,300.0
10786,Senegal,Dakar,Gueule Tapee,Sorghum,XOF,Retail,KG,250.0
10787,Senegal,Dakar,Thiaroye,Maize,XOF,Retail,KG,225.0
10788,Senegal,Dakar,Thiaroye,Maize,XOF,Retail,KG,220.0
10789,Senegal,Dakar,Thiaroye,Millet,XOF,Retail,KG,240.0
10790,Senegal,Dakar,Thiaroye,Rice,XOF,Retail,KG,300.0
10791,Senegal,Dakar,Thiaroye,Rice,XOF,Retail,KG,282.5
10792,Senegal,Dakar,Thiaroye,Sorghum,XOF,Retail,KG,250.0
10793,Senegal,Dakar,Tilene,Maize,XOF,Retail,KG,225.0
10794,Senegal,Dakar,Tilene,Maize,XOF,Retail,KG,220.0
10795,Senegal,Dakar,Tilene,Millet,XOF,Retail,KG,240.0
10796,Senegal,Dakar,Tilene,Rice,XOF,Retail,KG,300.0
10797,Senegal,Dakar,Tilene,Rice,XOF,Retail,KG,260.0
10798,Senegal,Dakar,Tilene,Sorghum,XOF,Retail,KG,250.0
10799,Senegal,Diourbel,Bambey,Maize,XOF,Retail,KG,225.0
10800,Senegal,Diourbel,Bambey,Maize,XOF,Retail,KG,200.0
10801,Senegal,Diourbel,Bambey,Millet,XOF,Retail,KG,210.0
10802,Senegal,Diourbel,Bambey,Rice,XOF,Retail,KG,270.0
10803,Senegal,Diourbel,Bambey,Rice,XOF,Retail,KG,250.0
10804,Senegal,Diourbel,Bambey,Sorghum,XOF,Retail,KG,210.0
10805,Senegal,Diourbel,Diourbel,Maize,XOF,Retail,KG,213.0
10806,Senegal,Diourbel,Diourbel,Maize,XOF,Retail,KG,200.0
10807,Senegal,Diourbel,Diourbel,Millet,XOF,Retail,KG,220.0
10808,Senegal,Diourbel,Diourbel,Rice,XOF,Retail,KG,300.0
10809,Senegal,Diourbel,Diourbel,Rice,XOF,Retail,KG,275.0
10810,Senegal,Diourbel,Diourbel,Sorghum,XOF,Retail,KG,288.0
10811,Senegal,Diourbel,Ndindy,Maize,XOF,Retail,KG,225.0
10812,Senegal,Diourbel,Ndindy,Maize,XOF,Retail,KG,180.0
10813,Senegal,Diourbel,Ndindy,Millet,XOF,Retail,KG,210.0
10814,Senegal,Diourbel,Ndindy,Rice,XOF,Retail,KG,270.0
10815,Senegal,Diourbel,Ndindy,Rice,XOF,Retail,KG,250.0
10816,Senegal,Diourbel,Ndindy,Sorghum,XOF,Retail,KG,210.0
10817,Senegal,Diourbel,Sandjara,Maize,XOF,Retail,KG,250.0
10818,Senegal,Diourbel,Sandjara,Millet,XOF,Retail,KG,225.0
10819,Senegal,Diourbel,Sandjara,Rice,XOF,Retail,KG,265.0
10820,Senegal,Diourbel,Sandjara,Sorghum,XOF,Retail,KG,215.0
10821,Senegal,Diourbel,Touba,Maize,XOF,Retail,KG,200.0
10822,Senegal,Diourbel,Touba,Maize,XOF,Retail,KG,200.0
10823,Senegal,Diourbel,Touba,Millet,XOF,Retail,KG,225.0
10824,Senegal,Diourbel,Touba,Rice,XOF,Retail,KG,275.0
10825,Senegal,Diourbel,Touba,Rice,XOF,Retail,KG,275.0
10826,Senegal,Diourbel,Touba,Sorghum,XOF,Retail,KG,250.0
10827,Senegal,Fatick,Diakhao,Maize,XOF,Retail,KG,225.0
10828,Senegal,Fatick,Diakhao,Maize,XOF,Retail,KG,200.0
10829,Senegal,Fatick,Diakhao,Millet,XOF,Retail,KG,215.0
10830,Senegal,Fatick,Diakhao,Rice,XOF,Retail,KG,270.0
10831,Senegal,Fatick,Diakhao,Sorghum,XOF,Retail,KG,180.0
10832,Senegal,Fatick,Fatick,Maize,XOF,Retail,KG,200.0
10833,Senegal,Fatick,Fatick,Maize,XOF,Retail,KG,250.0
10834,Senegal,Fatick,Fatick,Millet,XOF,Retail,KG,225.0
10835,Senegal,Fatick,Fatick,Rice,XOF,Retail,KG,270.0
10836,Senegal,Fatick,Fatick,Rice,XOF,Retail,KG,313.0
10837,Senegal,Fatick,Fatick,Sorghum,XOF,Retail,KG,250.0
10838,Senegal,Fatick,Gossas,Maize,XOF,Retail,KG,200.0
10839,Senegal,Fatick,Gossas,Maize,XOF,Retail,KG,195.0
10840,Senegal,Fatick,Gossas,Millet,XOF,Retail,KG,200.0
10841,Senegal,Fatick,Gossas,Rice,XOF,Retail,KG,270.0
10842,Senegal,Fatick,Gossas,Rice,XOF,Retail,KG,270.0
10843,Senegal,Fatick,Gossas,Sorghum,XOF,Retail,KG,185.0
10844,Senegal,Fatick,Keur I. Yacine,Maize,XOF,Retail,KG,225.0
10845,Senegal,Fatick,Keur I. Yacine,Maize,XOF,Retail,KG,230.0
10846,Senegal,Fatick,Keur I. Yacine,Millet,XOF,Retail,KG,210.0
10847,Senegal,Fatick,Keur I. Yacine,Rice,XOF,Retail,KG,300.0
10848,Senegal,Fatick,Keur I. Yacine,Rice,XOF,Retail,KG,250.0
10849,Senegal,Fatick,Keur I. Yacine,Sorghum,XOF,Retail,KG,225.0
10850,Senegal,Fatick,Mbar,Maize,XOF,Retail,KG,200.0
10851,Senegal,Fatick,Mbar,Maize,XOF,Retail,KG,200.0
10852,Senegal,Fatick,Mbar,Millet,XOF,Retail,KG,210.0
10853,Senegal,Fatick,Mbar,Rice,XOF,Retail,KG,270.0
10854,Senegal,Fatick,Mbar,Rice,XOF,Retail,KG,275.0
10855,Senegal,Fatick,Mbar,Sorghum,XOF,Retail,KG,175.0
10856,Senegal,Fatick,Missirah,Maize,XOF,Retail,KG,193.0
10857,Senegal,Fatick,Missirah,Millet,XOF,Retail,KG,200.0
10858,Senegal,Fatick,Missirah,Rice,XOF,Retail,KG,300.0
10859,Senegal,Fatick,Missirah,Sorghum,XOF,Retail,KG,185.0
10860,Senegal,Fatick,Passy,Maize,XOF,Retail,KG,225.0
10861,Senegal,Fatick,Passy,Maize,XOF,Retail,KG,213.0
10862,Senegal,Fatick,Passy,Millet,XOF,Retail,KG,205.0
10863,Senegal,Fatick,Passy,Rice,XOF,Retail,KG,273.0
10864,Senegal,Fatick,Passy,Rice,XOF,Retail,KG,240.0
10865,Senegal,Fatick,Passy,Sorghum,XOF,Retail,KG,250.0
10866,Senegal,Kaolack,Birkelane,Maize,XOF,Retail,KG,203.0
10867,Senegal,Kaolack,Birkelane,Millet,XOF,Retail,KG,200.0
10868,Senegal,Kaolack,Birkelane,Rice,XOF,Retail,KG,300.0
10869,Senegal,Kaolack,Birkelane,Sorghum,XOF,Retail,KG,190.0
10870,Senegal,Kaolack,Diama Gadio,Maize,XOF,Retail,KG,194.0
10871,Senegal,Kaolack,Diama Gadio,Millet,XOF,Retail,KG,200.0
10872,Senegal,Kaolack,Diama Gadio,Rice,XOF,Retail,KG,300.0
10873,Senegal,Kaolack,Diama Gadio,Sorghum,XOF,Retail,KG,200.0
10874,Senegal,Kaolack,Kaolack,Maize,XOF,Retail,KG,180.0
10875,Senegal,Kaolack,Kaolack,Maize,XOF,Retail,KG,193.0
10876,Senegal,Kaolack,Kaolack,Millet,XOF,Retail,KG,215.0
10877,Senegal,Kaolack,Kaolack,Rice,XOF,Retail,KG,285.0
10878,Senegal,Kaolack,Kaolack,Rice,XOF,Retail,KG,280.0
10879,Senegal,Kaolack,Kaolack,Sorghum,XOF,Retail,KG,250.0
10880,Senegal,Kaolack,N'Doffane,Maize,XOF,Retail,KG,225.0
10881,Senegal,Kaolack,N'Doffane,Maize,XOF,Retail,KG,185.0
10882,Senegal,Kaolack,N'Doffane,Millet,XOF,Retail,KG,202.0
10883,Senegal,Kaolack,N'Doffane,Rice,XOF,Retail,KG,265.0
10884,Senegal,Kaolack,N'Doffane,Sorghum,XOF,Retail,KG,200.0
10885,Senegal,Kaolack,Ndrame Escale,Maize,XOF,Retail,KG,200.0
10886,Senegal,Kaolack,Ndrame Escale,Maize,XOF,Retail,KG,180.0
10887,Senegal,Kaolack,Ndrame Escale,Millet,XOF,Retail,KG,203.0
10888,Senegal,Kaolack,Ndrame Escale,Rice,XOF,Retail,KG,225.0
10889,Senegal,Kaolack,Ndrame Escale,Sorghum,XOF,Retail,KG,200.0
10890,Senegal,Kaolack,Porokhane,Maize,XOF,Retail,KG,195.0
10891,Senegal,Kaolack,Porokhane,Maize,XOF,Retail,KG,184.0
10892,Senegal,Kaolack,Porokhane,Millet,XOF,Retail,KG,204.0
10893,Senegal,Kaolack,Porokhane,Rice,XOF,Retail,KG,264.0
10894,Senegal,Kaolack,Porokhane,Sorghum,XOF,Retail,KG,150.0
10895,Senegal,Kolda,Diaobe,Maize,XOF,Retail,KG,250.0
10896,Senegal,Kolda,Diaobe,Maize,XOF,Retail,KG,250.0
10897,Senegal,Kolda,Diaobe,Millet,XOF,Retail,KG,283.0
10898,Senegal,Kolda,Diaobe,Rice,XOF,Retail,KG,275.0
10899,Senegal,Kolda,Diaobe,Rice,XOF,Retail,KG,275.0
10900,Senegal,Kolda,Diaobe,Sorghum,XOF,Retail,KG,292.0
10901,Senegal,Kolda,Kolda,Maize,XOF,Retail,KG,225.0
10902,Senegal,Kolda,Kolda,Maize,XOF,Retail,KG,225.0
10903,Senegal,Kolda,Kolda,Millet,XOF,Retail,KG,225.0
10904,Senegal,Kolda,Kolda,Rice,XOF,Retail,KG,281.0
10905,Senegal,Kolda,Kolda,Rice,XOF,Retail,KG,270.0
10906,Senegal,Kolda,Kolda,Sorghum,XOF,Retail,KG,250.0
10907,Senegal,Kolda,Sare Yoba,Maize,XOF,Retail,KG,263.0
10908,Senegal,Kolda,Sare Yoba,Maize,XOF,Retail,KG,248.0
10909,Senegal,Kolda,Sare Yoba,Millet,XOF,Retail,KG,248.0
10910,Senegal,Kolda,Sare Yoba,Rice,XOF,Retail,KG,280.0
10911,Senegal,Kolda,Sare Yoba,Sorghum,XOF,Retail,KG,250.0
10912,Senegal,Louga,Gouille Mbeuth,Maize,XOF,Retail,KG,200.0
10913,Senegal,Louga,Gouille Mbeuth,Maize,XOF,Retail,KG,210.0
10914,Senegal,Louga,Gouille Mbeuth,Millet,XOF,Retail,KG,250.0
10915,Senegal,Louga,Gouille Mbeuth,Rice,XOF,Retail,KG,300.0
10916,Senegal,Louga,Gouille Mbeuth,Rice,XOF,Retail,KG,258.0
10917,Senegal,Louga,Gouille Mbeuth,Sorghum,XOF,Retail,KG,190.0
10918,Senegal,Louga,Louga,Maize,XOF,Retail,KG,185.0
10919,Senegal,Louga,Louga,Maize,XOF,Retail,KG,200.0
10920,Senegal,Louga,Louga,Millet,XOF,Retail,KG,242.0
10921,Senegal,Louga,Louga,Rice,XOF,Retail,KG,283.0
10922,Senegal,Louga,Louga,Rice,XOF,Retail,KG,267.0
10923,Senegal,Louga,Louga,Sorghum,XOF,Retail,KG,250.0
10924,Senegal,Louga,Ndiagne,Maize,XOF,Retail,KG,250.0
10925,Senegal,Louga,Ndiagne,Maize,XOF,Retail,KG,200.0
10926,Senegal,Louga,Ndiagne,Millet,XOF,Retail,KG,200.0
10927,Senegal,Louga,Ndiagne,Rice,XOF,Retail,KG,275.0
10928,Senegal,Louga,Ndiagne,Rice,XOF,Retail,KG,275.0
10929,Senegal,Louga,Ndiagne,Sorghum,XOF,Retail,KG,225.0
10930,Senegal,Louga,Sagatta,Maize,XOF,Retail,KG,250.0
10931,Senegal,Louga,Sagatta,Maize,XOF,Retail,KG,190.0
10932,Senegal,Louga,Sagatta,Millet,XOF,Retail,KG,200.0
10933,Senegal,Louga,Sagatta,Rice,XOF,Retail,KG,300.0
10934,Senegal,Louga,Sagatta,Rice,XOF,Retail,KG,250.0
10935,Senegal,Louga,Sagatta,Sorghum,XOF,Retail,KG,235.0
10936,Senegal,Matam,Matam,Millet,XOF,Retail,KG,197.5
10937,Senegal,Matam,Matam,Rice,XOF,Retail,KG,312.5
10938,Senegal,Matam,Orkodiere,Maize,XOF,Retail,KG,208.0
10939,Senegal,Matam,Orkodiere,Maize,XOF,Retail,KG,225.0
10940,Senegal,Matam,Orkodiere,Millet,XOF,Retail,KG,250.0
10941,Senegal,Matam,Orkodiere,Rice,XOF,Retail,KG,275.0
10942,Senegal,Matam,Orkodiere,Rice,XOF,Retail,KG,270.0
10943,Senegal,Matam,Orkodiere,Sorghum,XOF,Retail,KG,225.0
10944,Senegal,Matam,Ourossogui,Maize,XOF,Retail,KG,225.0
10945,Senegal,Matam,Ourossogui,Maize,XOF,Retail,KG,225.0
10946,Senegal,Matam,Ourossogui,Millet,XOF,Retail,KG,250.0
10947,Senegal,Matam,Ourossogui,Rice,XOF,Retail,KG,275.0
10948,Senegal,Matam,Ourossogui,Rice,XOF,Retail,KG,260.0
10949,Senegal,Matam,Ourossogui,Sorghum,XOF,Retail,KG,225.0
10950,Senegal,Matam,Thiodaye,Maize,XOF,Retail,KG,225.0
10951,Senegal,Matam,Thiodaye,Maize,XOF,Retail,KG,225.0
10952,Senegal,Matam,Thiodaye,Millet,XOF,Retail,KG,250.0
10953,Senegal,Matam,Thiodaye,Rice,XOF,Retail,KG,275.0
10954,Senegal,Matam,Thiodaye,Rice,XOF,Retail,KG,270.0
10955,Senegal,Matam,Thiodaye,Sorghum,XOF,Retail,KG,225.0
10956,Senegal,Saint louis,Dagana,Maize,XOF,Retail,KG,200.0
10957,Senegal,Saint louis,Dagana,Maize,XOF,Retail,KG,275.0
10958,Senegal,Saint louis,Dagana,Millet,XOF,Retail,KG,300.0
10959,Senegal,Saint louis,Dagana,Rice,XOF,Retail,KG,300.0
10960,Senegal,Saint louis,Dagana,Rice,XOF,Retail,KG,250.0
10961,Senegal,Saint louis,Dagana,Sorghum,XOF,Retail,KG,275.0
10962,Senegal,Saint louis,Mpal,Maize,XOF,Retail,KG,250.0
10963,Senegal,Saint louis,Mpal,Maize,XOF,Retail,KG,250.0
10964,Senegal,Saint louis,Mpal,Millet,XOF,Retail,KG,250.0
10965,Senegal,Saint louis,Mpal,Rice,XOF,Retail,KG,300.0
10966,Senegal,Saint louis,Mpal,Rice,XOF,Retail,KG,292.0
10967,Senegal,Saint louis,Mpal,Sorghum,XOF,Retail,KG,250.0
10968,Senegal,Saint louis,Saint-Louis,Maize,XOF,Retail,KG,250.0
10969,Senegal,Saint louis,Saint-Louis,Maize,XOF,Retail,KG,250.0
10970,Senegal,Saint louis,Saint-Louis,Millet,XOF,Retail,KG,265.0
10971,Senegal,Saint louis,Saint-Louis,Rice,XOF,Retail,KG,270.0
10972,Senegal,Saint louis,Saint-Louis,Rice,XOF,Retail,KG,338.0
10973,Senegal,Saint louis,Saint-Louis,Sorghum,XOF,Retail,KG,250.0
10974,Senegal,Saint louis,Thille Boubacar,Maize,XOF,Retail,KG,275.0
10975,Senegal,Saint louis,Thille Boubacar,Maize,XOF,Retail,KG,275.0
10976,Senegal,Saint louis,Thille Boubacar,Millet,XOF,Retail,KG,300.0
10977,Senegal,Saint louis,Thille Boubacar,Rice,XOF,Retail,KG,300.0
10978,Senegal,Saint louis,Thille Boubacar,Rice,XOF,Retail,KG,250.0
10979,Senegal,Saint louis,Thille Boubacar,Sorghum,XOF,Retail,KG,275.0
10980,Senegal,Tambacounda,Bakel,Maize,XOF,Retail,KG,200.0
10981,Senegal,Tambacounda,Bakel,Maize,XOF,Retail,KG,225.0
10982,Senegal,Tambacounda,Bakel,Millet,XOF,Retail,KG,225.0
10983,Senegal,Tambacounda,Bakel,Rice,XOF,Retail,KG,300.0
10984,Senegal,Tambacounda,Bakel,Sorghum,XOF,Retail,KG,250.0
10985,Senegal,Tambacounda,Kouthiaba,Maize,XOF,Retail,KG,200.0
10986,Senegal,Tambacounda,Kouthiaba,Millet,XOF,Retail,KG,175.0
10987,Senegal,Tambacounda,Kouthiaba,Rice,XOF,Retail,KG,300.0
10988,Senegal,Tambacounda,Kouthiaba,Rice,XOF,Retail,KG,250.0
10989,Senegal,Tambacounda,Kouthiaba,Sorghum,XOF,Retail,KG,200.0
10990,Senegal,Tambacounda,Mereto,Maize,XOF,Retail,KG,200.0
10991,Senegal,Tambacounda,Mereto,Millet,XOF,Retail,KG,175.0
10992,Senegal,Tambacounda,Mereto,Rice,XOF,Retail,KG,300.0
10993,Senegal,Tambacounda,Mereto,Rice,XOF,Retail,KG,275.0
10994,Senegal,Tambacounda,Mereto,Sorghum,XOF,Retail,KG,200.0
10995,Senegal,Tambacounda,Tambacounda,Maize,XOF,Retail,KG,200.0
10996,Senegal,Tambacounda,Tambacounda,Millet,XOF,Retail,KG,200.0
10997,Senegal,Tambacounda,Tambacounda,Rice,XOF,Retail,KG,273.0
10998,Senegal,Tambacounda,Tambacounda,Sorghum,XOF,Retail,KG,225.0
10999,Senegal,Thies,Mbafaye,Maize,XOF,Retail,KG,250.0
11000,Senegal,Thies,Mbafaye,Maize,XOF,Retail,KG,200.0
11001,Senegal,Thies,Mbafaye,Millet,XOF,Retail,KG,225.0
11002,Senegal,Thies,Mbafaye,Rice,XOF,Retail,KG,275.0
11003,Senegal,Thies,Mbafaye,Rice,XOF,Retail,KG,225.0
11004,Senegal,Thies,Mbafaye,Sorghum,XOF,Retail,KG,213.0
11005,Senegal,Thies,Thies,Maize,XOF,Retail,KG,250.0
11006,Senegal,Thies,Thies,Maize,XOF,Retail,KG,225.0
11007,Senegal,Thies,Thies,Millet,XOF,Retail,KG,275.0
11008,Senegal,Thies,Thies,Rice,XOF,Retail,KG,275.0
11009,Senegal,Thies,Thies,Rice,XOF,Retail,KG,260.0
11010,Senegal,Thies,Thies,Sorghum,XOF,Retail,KG,268.75
11011,Senegal,Thies,Thilmakha,Maize,XOF,Retail,KG,225.0
11012,Senegal,Thies,Thilmakha,Maize,XOF,Retail,KG,225.0
11013,Senegal,Thies,Thilmakha,Millet,XOF,Retail,KG,250.0
11014,Senegal,Thies,Thilmakha,Rice,XOF,Retail,KG,280.0
11015,Senegal,Thies,Thilmakha,Rice,XOF,Retail,KG,238.0
11016,Senegal,Thies,Touba Toul,Maize,XOF,Retail,KG,225.0
11017,Senegal,Thies,Touba Toul,Maize,XOF,Retail,KG,225.0
11018,Senegal,Thies,Touba Toul,Millet,XOF,Retail,KG,225.0
11019,Senegal,Thies,Touba Toul,Rice,XOF,Retail,KG,270.0
11020,Senegal,Thies,Touba Toul,Rice,XOF,Retail,KG,260.0
11021,Senegal,Thies,Touba Toul,Sorghum,XOF,Retail,KG,250.0
11022,Senegal,Ziguinchor,Bignona,Maize,XOF,Retail,KG,275.0
11023,Senegal,Ziguinchor,Bignona,Millet,XOF,Retail,KG,275.0
11024,Senegal,Ziguinchor,Bignona,Rice,XOF,Retail,KG,285.0
11025,Senegal,Ziguinchor,Bignona,Sorghum,XOF,Retail,KG,300.0
11026,Senegal,Ziguinchor,Oussouye,Maize,XOF,Retail,KG,275.0
11027,Senegal,Ziguinchor,Oussouye,Millet,XOF,Retail,KG,300.0
11028,Senegal,Ziguinchor,Oussouye,Rice,XOF,Retail,KG,300.0
11029,Senegal,Ziguinchor,Saint-Maur,Maize,XOF,Retail,KG,275.0
11030,Senegal,Ziguinchor,Saint-Maur,Millet,XOF,Retail,KG,275.0
11031,Senegal,Ziguinchor,Saint-Maur,Rice,XOF,Retail,KG,285.0
11032,Senegal,Ziguinchor,Saint-Maur,Rice,XOF,Retail,KG,360.0
11033,Senegal,Ziguinchor,Saint-Maur,Sorghum,XOF,Retail,KG,300.0
11034,Senegal,Ziguinchor,Zigiunchor,Maize,XOF,Retail,KG,250.0
11035,Senegal,Ziguinchor,Zigiunchor,Millet,XOF,Retail,KG,262.0
11036,Senegal,Ziguinchor,Zigiunchor,Rice,XOF,Retail,KG,282.0
11037,Senegal,Ziguinchor,Zigiunchor,Sorghum,XOF,Retail,KG,275.0
11038,Somalia,Bari,Bossaso,Maize,SOS,Retail,KG,30000.0
11039,Somalia,Bari,Bossaso,Rice,SOS,Retail,KG,16400.0
11040,Somalia,Bari,Bossaso,Sorghum,SOS,Retail,KG,23000.0
11041,Somalia,Bari,Bossaso,Sorghum,SOS,Retail,KG,23000.0
11042,Somalia,Bari,Bossaso,Wheat flour,SOS,Retail,KG,16300.0
11043,Somalia,Bari,Qardho,Maize,SOS,Retail,KG,31670.0
11044,Somalia,Bari,Qardho,Rice,SOS,Retail,KG,16000.0
11045,Somalia,Bari,Qardho,Sorghum,SOS,Retail,KG,22000.0
11046,Somalia,Bari,Qardho,Sorghum,SOS,Retail,KG,30800.0
11047,Somalia,Bari,Qardho,Wheat flour,SOS,Retail,KG,16000.0
11048,Somalia,Bay,Borama,Maize,Somaliland Shilling,Retail,KG,5000.0
11049,Somalia,Bay,Borama,Rice,Somaliland Shilling,Retail,KG,4750.0
